origin_road_id,destination_road_id,source_index,source_origin_time,gene_trace_road_id,gene_trace_datetime
807,375,608947,2015-11-06T17:49:06Z,"[807, 20694, 739, 20684, 20687, 20689, 20691, 20698, 20700, 543, 16798, 1468, 541, 7426, 7427, 21129, 21131, 21128, 21126, 284, 19480, 29961, 19484, 19489, 25629, 375]","[""2015-11-06T17:49:06Z"", ""2015-11-06T17:49:40Z"", ""2015-11-06T17:49:41Z"", ""2015-11-06T17:49:44Z"", ""2015-11-06T17:50:43Z"", ""2015-11-06T17:50:44Z"", ""2015-11-06T17:51:35Z"", ""2015-11-06T17:51:58Z"", ""2015-11-06T17:52:40Z"", ""2015-11-06T17:53:09Z"", ""2015-11-06T17:53:18Z"", ""2015-11-06T17:53:28Z"", ""2015-11-06T17:53:52Z"", ""2015-11-06T17:53:55Z"", ""2015-11-06T17:54:22Z"", ""2015-11-06T17:54:34Z"", ""2015-11-06T17:54:39Z"", ""2015-11-06T17:55:21Z"", ""2015-11-06T17:55:52Z"", ""2015-11-06T17:56:31Z"", ""2015-11-06T17:57:22Z"", ""2015-11-06T17:57:35Z"", ""2015-11-06T17:58:29Z"", ""2015-11-06T17:59:33Z"", ""2015-11-06T18:00:05Z"", ""2015-11-06T18:00:07Z""]"
807,375,608947,2015-11-06T17:49:06Z,"[807, 20694, 739, 20684, 20687, 20689, 20691, 20698, 20700, 543, 16798, 1468, 541, 7426, 7427, 21129, 21131, 21128, 21126, 284, 19480, 29961, 19484, 19489, 25629, 375]","[""2015-11-06T17:49:06Z"", ""2015-11-06T17:49:40Z"", ""2015-11-06T17:49:41Z"", ""2015-11-06T17:49:44Z"", ""2015-11-06T17:50:43Z"", ""2015-11-06T17:50:44Z"", ""2015-11-06T17:51:35Z"", ""2015-11-06T17:51:58Z"", ""2015-11-06T17:52:40Z"", ""2015-11-06T17:53:09Z"", ""2015-11-06T17:53:18Z"", ""2015-11-06T17:53:28Z"", ""2015-11-06T17:53:52Z"", ""2015-11-06T17:53:55Z"", ""2015-11-06T17:54:22Z"", ""2015-11-06T17:54:34Z"", ""2015-11-06T17:54:39Z"", ""2015-11-06T17:55:21Z"", ""2015-11-06T17:55:52Z"", ""2015-11-06T17:56:31Z"", ""2015-11-06T17:57:22Z"", ""2015-11-06T17:57:35Z"", ""2015-11-06T17:58:29Z"", ""2015-11-06T17:59:33Z"", ""2015-11-06T18:00:05Z"", ""2015-11-06T18:00:07Z""]"
807,375,608947,2015-11-06T17:49:06Z,"[807, 20694, 739, 20684, 20687, 20689, 20691, 20698, 20700, 543, 16798, 1468, 541, 7426, 7427, 21129, 21131, 21128, 21126, 284, 19480, 29961, 19484, 19489, 25629, 375]","[""2015-11-06T17:49:06Z"", ""2015-11-06T17:49:40Z"", ""2015-11-06T17:49:41Z"", ""2015-11-06T17:49:44Z"", ""2015-11-06T17:50:43Z"", ""2015-11-06T17:50:44Z"", ""2015-11-06T17:51:35Z"", ""2015-11-06T17:51:58Z"", ""2015-11-06T17:52:40Z"", ""2015-11-06T17:53:09Z"", ""2015-11-06T17:53:18Z"", ""2015-11-06T17:53:28Z"", ""2015-11-06T17:53:52Z"", ""2015-11-06T17:53:55Z"", ""2015-11-06T17:54:22Z"", ""2015-11-06T17:54:34Z"", ""2015-11-06T17:54:39Z"", ""2015-11-06T17:55:21Z"", ""2015-11-06T17:55:52Z"", ""2015-11-06T17:56:31Z"", ""2015-11-06T17:57:22Z"", ""2015-11-06T17:57:35Z"", ""2015-11-06T17:58:29Z"", ""2015-11-06T17:59:33Z"", ""2015-11-06T18:00:05Z"", ""2015-11-06T18:00:07Z""]"
807,375,608947,2015-11-06T17:49:06Z,"[807, 20694, 739, 20684, 20687, 20689, 20691, 20698, 20700, 543, 16798, 1468, 541, 7426, 7427, 21129, 21131, 21128, 21126, 284, 19480, 29961, 19484, 19489, 25629, 375]","[""2015-11-06T17:49:06Z"", ""2015-11-06T17:49:40Z"", ""2015-11-06T17:49:41Z"", ""2015-11-06T17:49:44Z"", ""2015-11-06T17:50:43Z"", ""2015-11-06T17:50:44Z"", ""2015-11-06T17:51:35Z"", ""2015-11-06T17:51:58Z"", ""2015-11-06T17:52:40Z"", ""2015-11-06T17:53:09Z"", ""2015-11-06T17:53:18Z"", ""2015-11-06T17:53:28Z"", ""2015-11-06T17:53:52Z"", ""2015-11-06T17:53:55Z"", ""2015-11-06T17:54:22Z"", ""2015-11-06T17:54:34Z"", ""2015-11-06T17:54:39Z"", ""2015-11-06T17:55:21Z"", ""2015-11-06T17:55:52Z"", ""2015-11-06T17:56:31Z"", ""2015-11-06T17:57:22Z"", ""2015-11-06T17:57:35Z"", ""2015-11-06T17:58:29Z"", ""2015-11-06T17:59:33Z"", ""2015-11-06T18:00:05Z"", ""2015-11-06T18:00:07Z""]"
807,375,608947,2015-11-06T17:49:06Z,"[807, 20694, 739, 20684, 20687, 20689, 20691, 20698, 20700, 543, 16798, 1468, 541, 7426, 7427, 21129, 21131, 21128, 21126, 284, 19480, 29961, 19484, 19489, 25629, 375]","[""2015-11-06T17:49:06Z"", ""2015-11-06T17:49:40Z"", ""2015-11-06T17:49:41Z"", ""2015-11-06T17:49:44Z"", ""2015-11-06T17:50:43Z"", ""2015-11-06T17:50:44Z"", ""2015-11-06T17:51:35Z"", ""2015-11-06T17:51:58Z"", ""2015-11-06T17:52:40Z"", ""2015-11-06T17:53:09Z"", ""2015-11-06T17:53:18Z"", ""2015-11-06T17:53:28Z"", ""2015-11-06T17:53:52Z"", ""2015-11-06T17:53:55Z"", ""2015-11-06T17:54:22Z"", ""2015-11-06T17:54:34Z"", ""2015-11-06T17:54:39Z"", ""2015-11-06T17:55:21Z"", ""2015-11-06T17:55:52Z"", ""2015-11-06T17:56:31Z"", ""2015-11-06T17:57:22Z"", ""2015-11-06T17:57:35Z"", ""2015-11-06T17:58:29Z"", ""2015-11-06T17:59:33Z"", ""2015-11-06T18:00:05Z"", ""2015-11-06T18:00:07Z""]"
807,375,608947,2015-11-06T17:49:06Z,"[807, 20694, 739, 20684, 20687, 20689, 20691, 20698, 20700, 543, 16798, 1468, 541, 7426, 7427, 21129, 21131, 21128, 21126, 284, 19480, 29961, 19484, 19489, 25629, 375]","[""2015-11-06T17:49:06Z"", ""2015-11-06T17:49:40Z"", ""2015-11-06T17:49:41Z"", ""2015-11-06T17:49:44Z"", ""2015-11-06T17:50:43Z"", ""2015-11-06T17:50:44Z"", ""2015-11-06T17:51:35Z"", ""2015-11-06T17:51:58Z"", ""2015-11-06T17:52:40Z"", ""2015-11-06T17:53:09Z"", ""2015-11-06T17:53:18Z"", ""2015-11-06T17:53:28Z"", ""2015-11-06T17:53:52Z"", ""2015-11-06T17:53:55Z"", ""2015-11-06T17:54:22Z"", ""2015-11-06T17:54:34Z"", ""2015-11-06T17:54:39Z"", ""2015-11-06T17:55:21Z"", ""2015-11-06T17:55:52Z"", ""2015-11-06T17:56:31Z"", ""2015-11-06T17:57:22Z"", ""2015-11-06T17:57:35Z"", ""2015-11-06T17:58:29Z"", ""2015-11-06T17:59:33Z"", ""2015-11-06T18:00:05Z"", ""2015-11-06T18:00:07Z""]"
807,375,608947,2015-11-06T17:49:06Z,"[807, 20694, 739, 20684, 20687, 20689, 20691, 20698, 20700, 543, 16798, 1468, 541, 7426, 7427, 21129, 21131, 21128, 21126, 284, 19480, 29961, 19484, 19489, 25629, 375]","[""2015-11-06T17:49:06Z"", ""2015-11-06T17:49:40Z"", ""2015-11-06T17:49:41Z"", ""2015-11-06T17:49:44Z"", ""2015-11-06T17:50:43Z"", ""2015-11-06T17:50:44Z"", ""2015-11-06T17:51:35Z"", ""2015-11-06T17:51:58Z"", ""2015-11-06T17:52:40Z"", ""2015-11-06T17:53:09Z"", ""2015-11-06T17:53:18Z"", ""2015-11-06T17:53:28Z"", ""2015-11-06T17:53:52Z"", ""2015-11-06T17:53:55Z"", ""2015-11-06T17:54:22Z"", ""2015-11-06T17:54:34Z"", ""2015-11-06T17:54:39Z"", ""2015-11-06T17:55:21Z"", ""2015-11-06T17:55:52Z"", ""2015-11-06T17:56:31Z"", ""2015-11-06T17:57:22Z"", ""2015-11-06T17:57:35Z"", ""2015-11-06T17:58:29Z"", ""2015-11-06T17:59:33Z"", ""2015-11-06T18:00:05Z"", ""2015-11-06T18:00:07Z""]"
807,375,608947,2015-11-06T17:49:06Z,"[807, 20694, 739, 20684, 20687, 20689, 20691, 20698, 20700, 543, 16798, 1468, 541, 7426, 7427, 21129, 21131, 21128, 21126, 284, 19480, 29961, 19484, 19489, 25629, 375]","[""2015-11-06T17:49:06Z"", ""2015-11-06T17:49:40Z"", ""2015-11-06T17:49:41Z"", ""2015-11-06T17:49:44Z"", ""2015-11-06T17:50:43Z"", ""2015-11-06T17:50:44Z"", ""2015-11-06T17:51:35Z"", ""2015-11-06T17:51:58Z"", ""2015-11-06T17:52:40Z"", ""2015-11-06T17:53:09Z"", ""2015-11-06T17:53:18Z"", ""2015-11-06T17:53:28Z"", ""2015-11-06T17:53:52Z"", ""2015-11-06T17:53:55Z"", ""2015-11-06T17:54:22Z"", ""2015-11-06T17:54:34Z"", ""2015-11-06T17:54:39Z"", ""2015-11-06T17:55:21Z"", ""2015-11-06T17:55:52Z"", ""2015-11-06T17:56:31Z"", ""2015-11-06T17:57:22Z"", ""2015-11-06T17:57:35Z"", ""2015-11-06T17:58:29Z"", ""2015-11-06T17:59:33Z"", ""2015-11-06T18:00:05Z"", ""2015-11-06T18:00:07Z""]"
807,375,608947,2015-11-06T17:49:06Z,"[807, 20694, 739, 20684, 20687, 20689, 20691, 20698, 20700, 543, 16798, 1468, 541, 7426, 7427, 21129, 21131, 21128, 21126, 284, 19480, 29961, 19484, 19489, 25629, 375]","[""2015-11-06T17:49:06Z"", ""2015-11-06T17:49:40Z"", ""2015-11-06T17:49:41Z"", ""2015-11-06T17:49:44Z"", ""2015-11-06T17:50:43Z"", ""2015-11-06T17:50:44Z"", ""2015-11-06T17:51:35Z"", ""2015-11-06T17:51:58Z"", ""2015-11-06T17:52:40Z"", ""2015-11-06T17:53:09Z"", ""2015-11-06T17:53:18Z"", ""2015-11-06T17:53:28Z"", ""2015-11-06T17:53:52Z"", ""2015-11-06T17:53:55Z"", ""2015-11-06T17:54:22Z"", ""2015-11-06T17:54:34Z"", ""2015-11-06T17:54:39Z"", ""2015-11-06T17:55:21Z"", ""2015-11-06T17:55:52Z"", ""2015-11-06T17:56:31Z"", ""2015-11-06T17:57:22Z"", ""2015-11-06T17:57:35Z"", ""2015-11-06T17:58:29Z"", ""2015-11-06T17:59:33Z"", ""2015-11-06T18:00:05Z"", ""2015-11-06T18:00:07Z""]"
807,375,608947,2015-11-06T17:49:06Z,"[807, 20694, 739, 20684, 20687, 20689, 20691, 20698, 20700, 543, 16798, 1468, 541, 7426, 7427, 21129, 21131, 21128, 21126, 284, 19480, 29961, 19484, 19489, 25629, 375]","[""2015-11-06T17:49:06Z"", ""2015-11-06T17:49:40Z"", ""2015-11-06T17:49:41Z"", ""2015-11-06T17:49:44Z"", ""2015-11-06T17:50:43Z"", ""2015-11-06T17:50:44Z"", ""2015-11-06T17:51:35Z"", ""2015-11-06T17:51:58Z"", ""2015-11-06T17:52:40Z"", ""2015-11-06T17:53:09Z"", ""2015-11-06T17:53:18Z"", ""2015-11-06T17:53:28Z"", ""2015-11-06T17:53:52Z"", ""2015-11-06T17:53:55Z"", ""2015-11-06T17:54:22Z"", ""2015-11-06T17:54:34Z"", ""2015-11-06T17:54:39Z"", ""2015-11-06T17:55:21Z"", ""2015-11-06T17:55:52Z"", ""2015-11-06T17:56:31Z"", ""2015-11-06T17:57:22Z"", ""2015-11-06T17:57:35Z"", ""2015-11-06T17:58:29Z"", ""2015-11-06T17:59:33Z"", ""2015-11-06T18:00:05Z"", ""2015-11-06T18:00:07Z""]"
1153,8167,-1,2015-11-02T13:21:28Z,"[1153, 17142, 17197, 2485, 8179, 267, 4610, 17192, 24116, 2487, 2489, 28648, 28611, 5482, 30442, 20073, 919, 20050, 20038, 25699, 25697, 25694, 6229, 3532, 25723, 475, 27695, 6116, 6124, 8167]","[""2015-11-02T13:21:28Z"", ""2015-11-02T13:21:31Z"", ""2015-11-02T13:21:57Z"", ""2015-11-02T13:22:29Z"", ""2015-11-02T13:23:10Z"", ""2015-11-02T13:23:14Z"", ""2015-11-02T13:23:17Z"", ""2015-11-02T13:23:19Z"", ""2015-11-02T13:24:16Z"", ""2015-11-02T13:25:02Z"", ""2015-11-02T13:25:15Z"", ""2015-11-02T13:26:07Z"", ""2015-11-02T13:26:25Z"", ""2015-11-02T13:27:09Z"", ""2015-11-02T13:27:33Z"", ""2015-11-02T13:28:45Z"", ""2015-11-02T13:28:47Z"", ""2015-11-02T13:28:49Z"", ""2015-11-02T13:28:50Z"", ""2015-11-02T13:29:40Z"", ""2015-11-02T13:29:53Z"", ""2015-11-02T13:30:09Z"", ""2015-11-02T13:30:57Z"", ""2015-11-02T13:31:55Z"", ""2015-11-02T13:31:58Z"", ""2015-11-02T13:32:01Z"", ""2015-11-02T13:32:09Z"", ""2015-11-02T13:33:02Z"", ""2015-11-02T13:33:32Z"", ""2015-11-02T13:33:35Z""]"
1153,8167,-1,2015-11-03T07:41:28Z,"[1153, 17142, 17197, 2485, 8179, 267, 4610, 17192, 24116, 2487, 2489, 28648, 28611, 5482, 30442, 20073, 919, 20050, 20038, 25699, 25697, 25694, 6229, 3532, 25723, 475, 27695, 6116, 6124, 8167]","[""2015-11-03T07:41:28Z"", ""2015-11-03T07:41:31Z"", ""2015-11-03T07:41:57Z"", ""2015-11-03T07:42:29Z"", ""2015-11-03T07:43:10Z"", ""2015-11-03T07:43:14Z"", ""2015-11-03T07:43:17Z"", ""2015-11-03T07:43:19Z"", ""2015-11-03T07:44:15Z"", ""2015-11-03T07:45:01Z"", ""2015-11-03T07:45:14Z"", ""2015-11-03T07:46:06Z"", ""2015-11-03T07:46:24Z"", ""2015-11-03T07:47:07Z"", ""2015-11-03T07:47:30Z"", ""2015-11-03T07:48:39Z"", ""2015-11-03T07:48:41Z"", ""2015-11-03T07:48:43Z"", ""2015-11-03T07:48:44Z"", ""2015-11-03T07:49:33Z"", ""2015-11-03T07:49:45Z"", ""2015-11-03T07:50:00Z"", ""2015-11-03T07:50:48Z"", ""2015-11-03T07:51:48Z"", ""2015-11-03T07:51:51Z"", ""2015-11-03T07:51:54Z"", ""2015-11-03T07:52:02Z"", ""2015-11-03T07:52:55Z"", ""2015-11-03T07:53:26Z"", ""2015-11-03T07:53:29Z""]"
1153,8167,-1,2015-11-03T19:10:54Z,"[1153, 17142, 17197, 2485, 8179, 267, 4610, 17192, 24116, 2487, 2489, 28648, 28611, 5482, 30442, 20073, 919, 20050, 20038, 25699, 25697, 25694, 6229, 3532, 25723, 475, 27695, 6116, 6124, 8167]","[""2015-11-03T19:10:54Z"", ""2015-11-03T19:10:58Z"", ""2015-11-03T19:11:27Z"", ""2015-11-03T19:12:02Z"", ""2015-11-03T19:12:47Z"", ""2015-11-03T19:12:51Z"", ""2015-11-03T19:12:54Z"", ""2015-11-03T19:12:56Z"", ""2015-11-03T19:13:52Z"", ""2015-11-03T19:14:37Z"", ""2015-11-03T19:14:49Z"", ""2015-11-03T19:15:45Z"", ""2015-11-03T19:16:05Z"", ""2015-11-03T19:16:54Z"", ""2015-11-03T19:17:22Z"", ""2015-11-03T19:18:38Z"", ""2015-11-03T19:18:40Z"", ""2015-11-03T19:18:42Z"", ""2015-11-03T19:18:43Z"", ""2015-11-03T19:19:34Z"", ""2015-11-03T19:19:47Z"", ""2015-11-03T19:20:03Z"", ""2015-11-03T19:20:55Z"", ""2015-11-03T19:22:03Z"", ""2015-11-03T19:22:07Z"", ""2015-11-03T19:22:11Z"", ""2015-11-03T19:22:21Z"", ""2015-11-03T19:23:17Z"", ""2015-11-03T19:23:50Z"", ""2015-11-03T19:23:53Z""]"
